idTweet,idUser,replyIdTweet,replyIdUser,quotedIdTweet,quotedIdUser,text,createdAt,url,source,lang,nbRetweet,nbFavorites
6.74571E+17,222861008,6.74571E+17,112405794,,,"@bbarbusse je dis oui. Je finis ""Champion dans la tête"" et je prends https://t.co/qMJOiw6RTl",09/12/2015,https://twitter.com/PierreMontorier/status/674571386489339904,Twitter for iPhone,fr,0,0
6.74572E+17,112405794,6.74571E+17,222861008,,,@PierreMontorier Ok. Je te le mets de côté ! Cadeau #SocioNoel 😉,09/12/2015,https://twitter.com/bbarbusse/status/674572372238802945,Twitter for iPhone,fr,0,1
6.74572E+17,3184006467,,,,,#Socionoel L'individu incertain : livre extrêmement intéressant qui,,,,,,
6.74555E+17,213017690,,,,,#SocioNoel Osez la sociologie du cinéma. https://t.co/ZH7wW1L6fZ,09/12/2015,https://twitter.com/MarguerinLDN/status/674554515807461376,Twitter Web Client,fr,1,1
6.74553E+17,743485476,,,,,#SocioNoel Un roman,,,,,,
6.74549E+17,563629852,,,,,#SocioNoel un peu de sociologie politique. (Ouvrage surmobilisé dans ma thèse.) https://t.co/nJqiv66ndH,09/12/2015,https://twitter.com/balleverte/status/674549136465731584,Twitter for Android,fr,3,1
6.74543E+17,18291444,,,,,#SocioNoel  Quand un grand Anthropologue raconte sa vie et celle de ses idées on en apprend beaucoup sur son art https://t.co/pTY6nB8pSJ,09/12/2015,https://twitter.com/dan_maku/status/674542720266801153,TweetDeck,fr,1,0
6.74541E+17,2919350415,,,,,#SocioNoel 9 Silvia FEDERICI pr le lien entre #capitalisme  #patriarcat ET VIVE TOUTES LES SORCIÈRES :) https://t.co/wNmFjhJtdm,09/12/2015,https://twitter.com/coucoubeubeu/status/674541265585897472,Twitter Web Client,fr,1,2
6.74535E+17,217210001,,,,,Enfin une fois que vous êtes bien armés,,,,,,
6.74536E+17,1580447905,6.74535E+17,217210001,,,@Lil_RoXaNe et pour les marxistes https://t.co/NJ9lJZdOm9 https://t.co/lrk68WS9ny,09/12/2015,https://twitter.com/Morifen333/status/674535591455801344,TweetDeck,fr,0,2
6.74536E+17,217210001,6.74536E+17,1580447905,,,@Morifen333 Je l'adore celui là. Mais c'est plus un essai politique que de la socio ^^,09/12/2015,https://twitter.com/Lil_RoXaNe/status/674535950555488256,Twitter for Android,fr,0,0
6.74537E+17,1580447905,6.74536E+17,217210001,,,@Lil_RoXaNe mais bon j'ai pas vu le #SocioNoel alors je l'ai mis :p,09/12/2015,https://twitter.com/Morifen333/status/674536865538506752,TweetDeck,fr,0,0
6.74534E+17,479549227,,,,,"Pour #SocioNoel jour 9 : ""L'expérimentation statistique et les probabilités"" - Halbwachs https://t.co/lw5DasGE79",09/12/2015,https://twitter.com/Comtesse_Leia/status/674534333101813760,Twitter Web Client,fr,4,2
6.74531E+17,1522114842,,,,,Hier j'ai oublié #SocioNoel,,,,,,
6.74532E+17,1522114842,6.74531E+17,1522114842,,,Et pour vous monter à quel point le ciel était important pour Constable,,,,,,
6.74526E+17,60130574,,,,,"Ça s'appelle ""Qui travaille pour qui?""",,,,,,
6.7452E+17,217210001,,,,,#SocioNoel J8 : Foot,,,,,,
6.74512E+17,2917238909,,,,,"Parce que ""mettre en forme philosophiquement",,,,,,
6.74509E+17,326063623,,,,,Une plongée dans le PS et ses mystères,,,,,,
6.74509E+17,1920860480,,,,,#SocioNoel jour 9 ! Et pour changer un peu [Spoiler Alert !] : 1/ Un bouquin d'épistémo des SH ; 2/ Un photomontage. https://t.co/h6wt9q8t81,09/12/2015,https://twitter.com/sociobd/status/674508898733326336,Twitter Web Client,fr,2,1
6.74505E+17,237752246,,,,,#SocioNoel 9/12 Beaud &amp; Pialoux: Retour sur la condition ouvrière. Enquête aux usines Peugeot de Sochaux-Montbéliard https://t.co/gsRPjqSS3V,09/12/2015,https://twitter.com/lestrelin/status/674505447076995072,Twitter Web Client,fr,8,3
6.74491E+17,237738266,,,,,Introduction à la sociologie des sciences et des connaissances scientifiques (1999) par @ejsmdubois #SocioNoël 🎄 https://t.co/Xi4dr1p6cA,09/12/2015,https://twitter.com/gcabanac/status/674491494812819457,Twitter for Mac,fr,1,0
6.74491E+17,2170037059,,,,,Avec retard,,,,,,
6.74483E+17,1431049680,,,,,Force de la sociologie historique : Marion Fourcade,,,,,,
6.74338E+17,502257272,,,,,#SocioNoel,,,,,,
6.77059E+17,117345550,,,,,#SocioNoel J16 ça fait longtemps que j'ai pas mis un classique : Street Corner Society de William Foote Whyte https://t.co/Rth3qJHJuc,16/12/2015,https://twitter.com/Uneheuredepeine/status/677058569221578752,TweetDeck,fr,7,11
6.61182E+17,2277722310,,,,,Venez nombreuses et nombreux ! @ENSdeLyon ,,,,,,
6.77053E+17,1698293742,,,6.61182E+17,2277722310,#SocioNoel ça le fait ou ça le fait pas? https://t.co/2ZQYkuBcT6,16/12/2015,https://twitter.com/IdealTyp/status/677052534830313472,Twitter Web Client,fr,1,0
6.77052E+17,2810964800,,,,,16 décembre : Benoît de L'Estoile - Le goût des autres : De l'Exposition coloniale aux Arts premiers #SocioNoel https://t.co/vOD3vdg9lb,16/12/2015,https://twitter.com/Laboratoire_CMH/status/677052264075411456,Twitter Web Client,fr,1,3
6.77034E+17,217210001,,,,,#SocioNoel J16 : Contre-enquête sociologique. Délinquance juvénile,,,,,,
6.77034E+17,112405794,,,,,#SocioNoel Un essentiel pour les #managers ! #management https://t.co/eS9L1hEOgm,16/12/2015,https://twitter.com/bbarbusse/status/677033656624525312,Twitter for iPhone,fr,3,5
6.76847E+17,2831647126,,,,,15/12 L'article parle + de différentes pratiques culturelles que de JV  #SocioNoel https://t.co/68M6qDT4KS https://t.co/oRfCbikXDw,15/12/2015,https://twitter.com/RaphCann/status/676847375445532673,Twitter Web Client,fr,1,2
6.76826E+17,1920860480,,,,,Allez,,,,,,
6.76825E+17,2831647126,,,,,14/12 Les livres de Terry Pratchett,,,,,,
6.76824E+17,2831647126,,,,,13/12 Un article intéressant pour renverser le regard sur la question des mobilisations et des mouv soc #SocioNoel https://t.co/acLNpWXbvg,15/12/2015,https://twitter.com/RaphCann/status/676823892325978112,Twitter Web Client,fr,1,1
6.76824E+17,2831647126,6.76824E+17,2831647126,,,#LT je n'avais pas la place pour le lien,,,,,,
6.76821E+17,19659368,,,,,#SocioNoel J15:  D. Gaxie - Economie des partis et logiques du militantisme https://t.co/bnvzzNiRAb,15/12/2015,https://twitter.com/Silmalia/status/676820562073821184,Twitter Web Client,fr,1,0
6.76818E+17,2919350415,,,,,#SocioNoel 15 le taf d 2 socio  #CharlesGueboguo et #PatrickAwondo pr q cesse l' #homophobie chez les afros https://t.co/yDLNDqENrd,15/12/2015,https://twitter.com/coucoubeubeu/status/676818452955443202,Twitter Web Client,fr,3,1
6.76814E+17,478599072,,,,,après #SocioNoel,,,,,,
6.76809E+17,18565111,,,,,#SocioNoel “Essai sur le don” de Marcel Mauss,,,,,,
6.76805E+17,2246825216,,,,,Avec ça,,,,,,
6.76788E+17,1698293742,,,,,#SocioNoel J15 Adeline Beyrie Un bel ouvrage qui rend compte la vie des pers en incapacité motrice majeure. https://t.co/eP99ZPGpaY,15/12/2015,https://twitter.com/IdealTyp/status/676788440948604928,Twitter Web Client,fr,1,1
6.76775E+17,262671176,,,,,#SocioNoel #Day15 Un peu d'anthropologie linguistique : https://t.co/8vRnlNN8oX,15/12/2015,https://twitter.com/sociosauvage/status/676775112306253824,Twitter Web Client,fr,1,6
6.76775E+17,262671176,6.76775E+17,262671176,,,#SocioNoel Pour une présentation en français par Liora Israël : https://t.co/BN5hW34eu4 (pas encore en libre accès :( ).,15/12/2015,https://twitter.com/sociosauvage/status/676775433183043584,Twitter Web Client,fr,1,2
6.76769E+17,2400419012,,,,,"J15. #SocioNoel version rap avec ""Habitus"" de Rocé inspiré du concept de Bourdieu https://t.co/ZRFLZDV9LQ",15/12/2015,https://twitter.com/sociodeter/status/676769014157344769,Twitter Web Client,fr,7,5
6.76767E+17,310357795,,,,,"Petit #SocioNoel ""Les sociologues ont-ils des comptes à rendre ? Enquêter et publier sur le front national""",,,,,,
6.76757E+17,310357795,,,,,Beaucoup trop de references #SocioNoel qui donnent envie de les lire *-*,15/12/2015,https://twitter.com/GaelT_/status/676757488344154112,Twitter for Android,fr,0,0
6.76756E+17,802025095,,,,,#SocioNoel j15. En sociohistoire du travail,,,,,,
6.76756E+17,488686216,,,,,#SocioNoel Penser l'invisible,,,,,,
6.76754E+17,488686216,,,,,#SocioNoel Hooliganisme,,,,,,
6.76753E+17,3305408523,,,,,#SocioNoel LLewelly et Hoebel,,,,,,
6.76751E+17,217210001,,,,,#SocioNoel J15 : un ouvrage un peu épais mais facile à lire et vraiment fascinant https://t.co/2KZb7qDj8r,15/12/2015,https://twitter.com/Lil_RoXaNe/status/676750506958655488,Twitter Web Client,fr,5,4
6.7672E+17,353566756,,,,,"Quelqu'un peut m'expliquer les ""règles"" de #SocioNoel ?",15/12/2015,https://twitter.com/DamienDole/status/676720015291359232,Twitter for Android,fr,0,1
6.76725E+17,135445321,6.7672E+17,353566756,,,@DamienDole et je crois même que @Uneheuredepeine doit avoir la liste complète quelque part et qu'il l'actualise régulièrement.,15/12/2015,https://twitter.com/Mathieu_Cocq/status/676724713197039616,Twitter for Android,fr,0,0
6.76743E+17,353566756,6.76725E+17,135445321,,,@Mathieu_Cocq @bfontn @Uneheuredepeine merci à tous les 2! Du coup,,,,,,
6.76743E+17,353566756,6.76743E+17,353566756,,,@Mathieu_Cocq @bfontn @Uneheuredepeine je resterai spectateur (assidu) de ce #SocioNoel bien intéressant!,15/12/2015,https://twitter.com/DamienDole/status/676742801787387904,Twitter for Android,fr,0,0
6.76727E+17,326063623,,,,,Culture d'en haut,,,,,,
6.76725E+17,2593497091,,,,,La culture du pauvre de R.Hoggart #socionoel. La genèse des Cultural Studies https://t.co/ChC8OTFrMW,15/12/2015,https://twitter.com/NLapeyroux/status/676724910924898304,Twitter Web Client,fr,3,1
6.76714E+17,2972097381,,,,,#SocioNoel colonialisme et sphère intime. Vient d'arriver par la poste,,,,,,
6.7671E+17,563629852,,,,,"#SocioNoel ""Peut-on aimer le football"" featuring @lestrelin",,,,,,
6.76706E+17,1580447905,,,,,#SocioNoel Moi,,,,,,
6.76699E+17,1485437142,,,,,J'arrive plus à faire mon #SocioNoel ms c'est parce que,,,,,,
6.76683E+17,117345550,,,,,#SocioNoel J15 Z. Rollin,,,,,,
6.76676E+17,112405794,,,,,#SocioNoel Pour ne pas tomber malade et ralentir ! Indispensable... https://t.co/JvcjNSns1s,15/12/2015,https://twitter.com/bbarbusse/status/676675874314461184,Twitter for iPhone,fr,1,2
6.73549E+17,19659368,6.73548E+17,19659368,,,#SocioNoel Jai découvert ce livre quand j'étais en 1ère année de médecine,,,,,,
6.7355E+17,19659368,6.73549E+17,19659368,,,#SocioNoel C'est une réflexion sur le sens de la normalité en médecine et en biologie.,06/12/2015,https://twitter.com/Silmalia/status/673549970570612736,Twitter Web Client,fr,0,0
6.73543E+17,563629852,,,,,Mais bon,,,,,,
6.73542E+17,117345550,,,,,"#SocioNoel j6: ""La globalisation : une sociologie"" de @SaskiaSassen on a inventé le terme mindblowing pour ce bouquin.",06/12/2015,https://twitter.com/Uneheuredepeine/status/673542111342538752,Twitter for Android,fr,3,3
6.73542E+17,563629852,,,,,Bon,,,,,,
6.73534E+17,1522114842,,,,,Troll de #SocioNoel avec de l'art nouveau : une affiche de Mucha,,,,,,
6.72098E+17,487416322,,,,,#SocioNoel,,,,,,
6.71972E+17,2246825216,,,,,C'est aussi #SocioNoel pour les étudiants qui auront un cours de conclusion sur les usages politiques des violences. https://t.co/2VOQg8RVEa,02/12/2015,https://twitter.com/Politriste/status/671971541417086976,Twitter Web Client,fr,1,3
6.72091E+17,375085665,6.71972E+17,2246825216,,,@Politriste ça suffit la violence,,,,,,
6.7209E+17,375085665,,,,,C'est parti pour le #day2 de #SocioNoel avec une récente réédition. #streetlevelgifts #noelauguichet https://t.co/Uz1uYmGk2R,02/12/2015,https://twitter.com/ruggeroparis/status/672089630423011328,Twitter Web Client,fr,1,3
6.72088E+17,91856679,,,,,#SocioNoel Les rites d'interaction de Goffman (!) https://t.co/IRaSVA7arS,02/12/2015,https://twitter.com/Dolores_Charles/status/672087610253266948,Twitter Web Client,fr,1,1
6.72062E+17,2949728229,,,,,#SouhailaBenLachhab Hi😊 Follow🎧⭕⬇ 👉 @SuhilaBnLachhab  #SocioNoel https://t.co/SKxzpNgYi1,02/12/2015,https://twitter.com/amina_brt/status/672061783469854721,Twitter for Android,en,0,1
6.72034E+17,140397983,,,,,Bon comme je suis un peu gourmand et que je sais que je tiendrai pas tous le mois je vous offre encore 2 (ou 3) #SocioNoel,02/12/2015,https://twitter.com/Bad_Sociologist/status/672034181824831488,Twitter Web Client,fr,0,0
6.72026E+17,180745867,,,,,le prix féminin de #SocioNoel va à la thèse d'E Teissier (day3,,,,,,
6.7202E+17,299386176,,,,,#SocioNoel J2: Le père Noël supplicié - Claude Lévi-Strauss,02/12/2015,https://twitter.com/AurelieLeLievre/status/672019936613695488,Twitter Web Client,fr,0,0
6.7202E+17,1273204190,,,,,#socionoël Moeurs et sexualité en Océanie - Margaret Mead https://t.co/7dcZ2wSYXy,02/12/2015,https://twitter.com/hvqoi/status/672019695730561024,Twitter Web Client,fr,0,1
6.72015E+17,18291444,,,,,#SocioNoel  Plus ardu mais tellement dissonant et opérant  #timingold #ecologie #anthropologie #poesie https://t.co/Zk3lVTlexl,02/12/2015,https://twitter.com/dan_maku/status/672014963578429440,TweetDeck,fr,0,0
6.72009E+17,112405794,,,,,À suivre #SocioNoel pour ceux et celles qui s'intéressent ou non à la #sociologie !,02/12/2015,https://twitter.com/bbarbusse/status/672009297082130432,Twitter for iPhone,fr,0,1
6.72005E+17,299696283,,,,,Bien des années plus tard... stimulant,,,,,,
6.71997E+17,575653406,,,,,#SocioNoel more like screenshot-avant-noël-et-passe-ton-mois-de-janvier-a-lire,02/12/2015,https://twitter.com/CartierMathilde/status/671996784521162752,Twitter for iPhone,fr,0,2
6.71996E+17,18291444,,,,,"#lt Ong fait notament une brillante déconstruction de la notion vaine de ""litterature orale""    #SocioNoel",02/12/2015,https://twitter.com/dan_maku/status/671995567636115456,TweetDeck,fr,0,0
6.71995E+17,1522114842,,,,,*télécharge plein d’œuvres pour faire le calendrier de l'avent d'historienne de l'art #SocioNoel*,02/12/2015,https://twitter.com/MissaAndriana/status/671995433259048960,Twitter Web Client,fr,0,0
6.71995E+17,18291444,,,,,#SocioNoel  dans la ligné de mon #lrt  https://t.co/JSrSqAyQ8e https://t.co/pTW40j0JAE,02/12/2015,https://twitter.com/dan_maku/status/671995218040913920,TweetDeck,fr,0,0
6.71995E+17,1698293742,,,,,Encore des lectures amusantes #SocioNoel  https://t.co/Dprao97TLb,02/12/2015,https://twitter.com/IdealTyp/status/671994794357452800,Linkis.com,und,0,1
6.71993E+17,180745867,,,,,Parce kil est plus socio qu'éco,,,,,,
6.72072E+17,1118950813,,,,,Ma participation au #day2 #SocioNoel : Identité et Contrôle de H. White - attention,,,,,,
6.72066E+17,6964622,,,,,J'ai raté le #day1,,,,,,
6.72066E+17,19659368,,,,,#SocioNoel J2: Je crois que quelqu'un l'a déjà cité mais l'article de Crenshaw sur l'intersectionnalité https://t.co/fOAiA3uzVO,02/12/2015,https://twitter.com/Silmalia/status/672066008606187520,Twitter Web Client,fr,1,2
6.73439E+17,74465339,,,,,#SocioNoel J6 L’opinion publique n’existe pas,,,,,,
6.73439E+17,18565111,,,,,#SocioNoel « Sociologie Économique » de Mark Granovetter,,,,,,
6.73429E+17,1431049680,,,,,Pour s'équiper à raison contre le dogmatisme : Jean-Michel Berthelot,,,,,,
6.73426E+17,237752246,,,,,1/2 Pas de tweet hier,,,,,,
6.73422E+17,326063623,,,,,"Pour aujourd'hui ce sera ""le cens caché"" de Daniel Gaxie. La socio pol comme on l'aime. #SocioNoel #AVote https://t.co/IGBgvMr8t4",06/12/2015,https://twitter.com/Jo14Hernandez/status/673421662071758848,Twitter Web Client,fr,2,2
6.73418E+17,112405794,,,,,#SocioNoel Un peu de sociologie du #sport #RH ! Un livre méconnu et néanmoins éclairant. https://t.co/zZkqxhJGrj,06/12/2015,https://twitter.com/bbarbusse/status/673418335883829249,Twitter for iPhone,fr,5,4
6.73413E+17,562217581,,,,,J6 : Même si ne suit pas F.Burgat jusqu'au bout,,,,,,
6.73231E+17,468761902,,,,,J'ai pas fait mes hashtags hier maiiiis #PhiloNoel L'art d'avoir toujours raison de Schopenhauer. Cours et très intéressant !,05/12/2015,https://twitter.com/Nathanarchiste/status/673230765065379840,Twitter Web Client,fr,0,2
6.73187E+17,2825385712,,,,,Adolescence en exil de J. Mazzocchetti et P. Jamoule. Pour voir #Bruxelles autrement,,,,,,
6.73188E+17,2825385712,6.73187E+17,2825385712,,,Je fais preuve d'aveuglement disciplinaire: je lis socioanthropologie dans #SocioNoel. Voilà voilà.,05/12/2015,https://twitter.com/joliraton/status/673188274182164480,Twitter Web Client,fr,0,0
6.73179E+17,19659368,,,,,#SocioNoel Voir aussi l'interview de l'auteure Vanessa Pinto dans l'Huma sur le livre https://t.co/ScVwMJnnza,05/12/2015,https://twitter.com/Silmalia/status/673179072592244736,Twitter Web Client,fr,0,0
6.73181E+17,1220141418,6.73179E+17,19659368,,,@Silmalia pour l'instant je trouve ton #SocioNoel très bon,05/12/2015,https://twitter.com/HybridaTabulat/status/673181249029185536,Twitter for Android,fr,0,1
6.73884E+17,479549227,6.73884E+17,479549227,,,"@sociosauvage ""le cœur de toute action"" comme dit Lahire en parlant des ""pragmatistes"" et penser que les propositions des ""pragmatistes""",07/12/2015,https://twitter.com/Comtesse_Leia/status/673884375608647680,Twitter Web Client,fr,0,0
6.73885E+17,479549227,6.73884E+17,479549227,,,@sociosauvage sont inadéquates pour travailler proprement sur la question,07/12/2015,https://twitter.com/Comtesse_Leia/status/673884917672124416,Twitter Web Client,fr,0,0
6.73885E+17,479549227,6.73885E+17,479549227,,,@sociosauvage Du coup je trouve que son propos à cet endroit précis est un peu faible même si le format est assez contraignant c'est vrai,07/12/2015,https://twitter.com/Comtesse_Leia/status/673885386528174081,Twitter Web Client,fr,0,0
6.73888E+17,262671176,6.73885E+17,479549227,,,@Comtesse_Leia Voilà. Et puis,,,,,,
6.73888E+17,262671176,6.73888E+17,262671176,,,@Comtesse_Leia d'accord avec lui). Du coup,,,,,,
6.7389E+17,479549227,6.73888E+17,262671176,,,@sociosauvage J'attends #SocioNoel jour 8 pour proposer un truc sur la question de l'incertitude alors,07/12/2015,https://twitter.com/Comtesse_Leia/status/673889629666467840,Twitter Web Client,fr,0,1
6.73889E+17,2573380633,,,,,#SocioNoël Heures délicieuses et exotiques passées autrefois dans ce livre sur l'iconoclasme protestant. @EdeMinuit https://t.co/C1BNkpbCTp,07/12/2015,https://twitter.com/presdl/status/673889468286398464,Twitter Web Client,fr,4,10
6.77207E+17,3739887569,,,,,On ne se refait pas.  #SocioNoel Agnus Wright. The Death of Ramon Gonzalez (1990,,,,,,
6.77189E+17,2831647126,,,,,16/12 @OsonsCauser : une émission de vulgarisation des SHS,,,,,,
6.76824E+17,86711856,,,,,"#SocioNoel ""La France orange méc…"" NAN",,,,,,
6.77184E+17,1698293742,,,6.76824E+17,86711856,Super bouquin! Je confirme #SocioNoel  https://t.co/DP4dTiSpsp,16/12/2015,https://twitter.com/IdealTyp/status/677183606914023425,Twitter Web Client,fr,2,1
6.77181E+17,3254323761,,,,,"#SocioNoël ""Why Is There No Socialism in the United States?"" W. Sombart",,,,,,
6.77179E+17,18565111,,,,,#SocioNoel “L’écart d’âge entre conjoints” de JF Mignot tente d’expliq pq ds la maj des mariages l’âge de l’H &gt; la F https://t.co/VXniNLtZyM,16/12/2015,https://twitter.com/bfontn/status/677178765328404480,Twitter Web Client,fr,2,1
6.77155E+17,848950321,,,,,#LecturesNoël 📚🎁 Des idées de lectures et de cadeaux pour les fêtes ! Suivre  #SocioNoël #PhiloNoël #HistoNoël https://t.co/6xC9VyENI8,16/12/2015,https://twitter.com/Ed_LaDecouverte/status/677155164084674560,TweetDeck,fr,6,3
6.77101E+17,3351049198,,,,,"Liste des termes et concepts que je n'utiliserai plus : ""misogynie intériorisée""",,,,,,
6.77102E+17,3351049198,6.77101E+17,3351049198,,,"1. Je trouve l'idée qu'on ""intériorise"" stupide 2. On joue pas à la gué-guerre 3. Tout le monde est concerné",,,,,,
6.77124E+17,3351049198,6.77102E+17,3351049198,,,Han je suis désolée j'ai lancé un débat mais j'ai pas le temps de vous répondre :/ je ferai peut-être un rant plus tard ce soir,16/12/2015,https://twitter.com/sophie_pallas/status/677123746407317504,Twitter Web Client,fr,0,0
6.7818E+17,2919350415,,,,,"#SocioNoel 19 +scpo top pr comprendre le traitement spé d résultats du vote d""îles"" @SilyaneLarcher l'autre citoyen https://t.co/ZfBqCmdOKK",19/12/2015,https://twitter.com/coucoubeubeu/status/678179525612716032,Twitter Web Client,fr,2,1
6.71596E+17,898433816,6.71595E+17,898433816,,,#SocioNoël,,,,,,
6.7197E+17,898433816,6.71596E+17,898433816,,,#SocioNoël,,,,,,
6.72335E+17,898433816,6.7197E+17,898433816,,,#SocioNoël,,,,,,
6.72727E+17,898433816,6.72335E+17,898433816,,,#SocioNoël,,,,,,
6.73067E+17,898433816,6.72727E+17,898433816,,,#SocioNoël 5/12 : Alain Garrigou,,,,,,
6.73469E+17,898433816,6.73067E+17,898433816,,,#SocioNoël,,,,,,
6.7378E+17,898433816,6.73469E+17,898433816,,,#SocioNoël,,,,,,
6.79606E+17,4267764334,,,6.79351E+17,89660031,Le premier cours de #Bourdieu au #CollegedeFrance : #SocioNoel ! https://t.co/lyYmy00K1h,23/12/2015,https://twitter.com/Gerome_Truc/status/679605960600588288,Twitter Web Client,fr,1,2
6.79606E+17,1065256098,,,,,#SocioNoel J18 Sur les questions du multi/inter-culturalisme au Québec et au Canada. Une grosse claque à lire ici : https://t.co/4tLQWQnf9y,23/12/2015,https://twitter.com/CamilleGinger/status/679605518948810753,Twitter Web Client,fr,1,0
6.79605E+17,1065256098,,,,,#SocioNoel J18 D.Salée,,,,,,
6.79604E+17,1522114842,,,,,Ça fait 1 moment que je veux le lire,,,,,,
6.796E+17,18291444,,,,,en parlant de ça #LT  #SocioNoel indeed ! déconstruction en regle d'une botion pas si simple .. le JEU https://t.co/JqGEYtvOkj,23/12/2015,https://twitter.com/dan_maku/status/679599577482276864,TweetDeck,fr,1,0
6.79597E+17,112405794,,,,,#SocioNoel Un livre sur l'inculture en sciences humaines des #managers d'aujourd'hui ! Indispensable #Management https://t.co/WKiZKevsde,23/12/2015,https://twitter.com/bbarbusse/status/679596574008328192,Twitter for iPhone,fr,5,4
6.79594E+17,117345550,,,,,#SocioNoel J23 Géographie de la domination de David Harvey https://t.co/3xfIsfEecx,23/12/2015,https://twitter.com/Uneheuredepeine/status/679593574422429696,TweetDeck,fr,2,13
6.79576E+17,237752246,,,,,#SocioNoel du 23/12. De l'ethnologie avec ce classique sur le football (comment ça on peut travailler sur le foot ?) https://t.co/QYDbd1Btui,23/12/2015,https://twitter.com/lestrelin/status/679576408256024577,Twitter Web Client,fr,4,5
6.79576E+17,217210001,,,,,#SocioNoel J23 : une enquête sur des données judiciaires qui met en lumière les impensés de ce crime par la socio https://t.co/awghIQedN2,23/12/2015,https://twitter.com/Lil_RoXaNe/status/679576399871655936,Twitter for Android,fr,5,6
6.79566E+17,298040213,,,,,#SocioNoel #Day22 les transformations matérielles et leur influence sur le social,,,,,,
6.79413E+17,117345550,,,,,#SocioNoel J22 Latour lu par @ArSaintMartin https://t.co/cRfeJj7EtR sans doute très double click mais je dois être double click aussi,22/12/2015,https://twitter.com/Uneheuredepeine/status/679413218217959424,Twitter for Android,fr,4,6
6.79411E+17,2400419012,,,,,"J22. Bcp cité dans #SocioNoel: ""L'idéologie raciste"" de Guillaumin. Tellement en avance. Un bouquin important. https://t.co/RMPwtcx3G1",22/12/2015,https://twitter.com/sociodeter/status/679411180797042688,Twitter Web Client,fr,2,4
6.79409E+17,2972097381,,,,,#SocioNoel Hélène Combes et Gabriel Vommaro. Synthèse riche et comparative doublée d'un programme de recherche fort https://t.co/lM6DeAfESI,22/12/2015,https://twitter.com/Jacobo_Grajales/status/679409301123948544,Twitter for Android,fr,7,2
6.79356E+17,326063623,,,,, Science de la science et réflexivité  de l'incontournable Pierre Bourdieu #SocioNoël https://t.co/bV2Z8EopVd,22/12/2015,https://twitter.com/Jo14Hernandez/status/679355574182658049,Twitter for Android,fr,3,4
6.79355E+17,563629852,,,,,#SocioNoel s'approchant de la fin,,,,,,
6.79354E+17,19659368,,,,,"#SocioNoel J22: E. Fassin - ""Des identités politiques: Jeux et enjeux du genre et de la race dans les primaires démocrates aux E-U en 2008""",22/12/2015,https://twitter.com/Silmalia/status/679353841184333828,Twitter Web Client,fr,1,0
6.79354E+17,19659368,6.79354E+17,19659368,,,#SocioNoel Un article publié dans un Raisons Politiques sur le corps présidentiable et notamment sur la virilité comme ressource pol,22/12/2015,https://twitter.com/Silmalia/status/679354469193265153,Twitter Web Client,fr,0,0
6.79355E+17,19659368,6.79354E+17,19659368,,,#SocioNoel Tout le numéro est plutôt intéressant (mais j'ai pas encore tout lu) https://t.co/iCyfUfwx8e,22/12/2015,https://twitter.com/Silmalia/status/679354604581167104,Twitter Web Client,fr,0,0
6.72155E+17,206363875,6.71827E+17,206363875,,,"2- ""Femmes",,,,,,
6.72512E+17,206363875,6.72155E+17,206363875,,,"3- ""Invitation à la sociologie""",,,,,,
6.72875E+17,206363875,6.72512E+17,206363875,,,"4- ""Classer",,,,,,
6.73217E+17,206363875,6.72875E+17,206363875,,,"5- ""La force de l'ordre. Anthropologie de la police des quartiers""",,,,,,
6.7358E+17,206363875,6.73217E+17,206363875,,,"6- ""du côté des petites filles""",,,,,,
6.72065E+17,1698293742,,,,,#J2 Pour comprendre l.individu ds toute sa complexite. Lire \ Forge par l.epreuve de Danielo Martuccelli #SocioNoel https://t.co/EttMVvtVky,02/12/2015,https://twitter.com/IdealTyp/status/672065257985155072,Twitter Web Client,fr,2,1
6.72047E+17,3254323761,,,,,#SocioNoël 2 C.W.Mills L'imagination sociologique : beau classique contre la suprême-théorie et l'empirisme abstrait https://t.co/MiMvg5vg8i,02/12/2015,https://twitter.com/F__Casta/status/672047269353553920,Twitter for Android,fr,4,3
6.72052E+17,3254323761,6.72047E+17,3254323761,,,Sans oublier ses superbes traductions de Parsons ! #SocioNoël 1/4 https://t.co/7zoEeLorWL,02/12/2015,https://twitter.com/F__Casta/status/672051776326115328,Twitter for Android,fr,0,0
6.72052E+17,3254323761,6.72052E+17,3254323761,,,2/4 #SocioNoël https://t.co/QLY3iX9rg1,02/12/2015,https://twitter.com/F__Casta/status/672051933620920320,Twitter for Android,und,0,0
6.72052E+17,3254323761,6.72052E+17,3254323761,,,Voici,,,,,,
6.72053E+17,3254323761,6.72052E+17,3254323761,,,4/4 #SocioNoël https://t.co/WF8eWpzDP6,02/12/2015,https://twitter.com/F__Casta/status/672052712549302272,Twitter for Android,und,0,0
6.71999E+17,60130574,,,,,Puisqu'on parle de sciences sociales et pas que de socio,,,,,,
6.71997E+17,607495535,,,,,"Des extraits de ""Mœurs et sexualité en Océanie"" de Margaret Mead : j'en ai retenu l'importance du culturel",,,,,,
6.71996E+17,18291444,,,,,Bon je crois que je suis lancé.... flood is coming.... #SocioNoel  Bensa pour combattre notre orientalisme https://t.co/mnfMz6Fm9j,02/12/2015,https://twitter.com/dan_maku/status/671996330861010944,TweetDeck,fr,2,0
